Age (Ma),GMST_degC
2.76,2.2100194118699847
2.759,2.1244224724164527
2.758,2.1810192328773197
2.757,2.239160106377102
2.756,2.2698832827799484
2.755,2.2928854564715975
2.754,2.2663295108784083
2.753,2.234175895439622
2.752,2.1841766877343254
2.751,2.247502874488746
2.75,2.2826466389714266
2.749,2.2898750338181753
2.748,2.189548938901926
2.747,2.1396152748212334
2.746,2.119706478949913
2.745,2.1223400523631106
2.744,1.9919960520440738
2.743,1.9184696472197813
2.742,1.83062950114122
2.741,1.7431560982485328
2.74,1.5755189471345534
2.739,1.5033052860562959
2.738,1.5399448735882635
2.737,1.5799154667512332
2.736,1.6329205824163313
2.735,1.6353422175340173
2.734,1.6226105901162082
2.733,1.6521278604736955
2.732,1.7345255060833389
2.731,1.7730916113525683
2.73,1.7135897649729277
2.729,1.7501666579443356
2.728,1.7765995862029105
2.727,1.7914177506880242
2.726,1.8873743963215244
2.725,1.690965026229307
2.724,1.868821316620687
2.723,1.8908455641947686
2.722,1.8802123517438898
2.721,1.7628172233136663
2.72,1.615146961681001
2.719,1.4706089038940833
2.718,1.4412209865885497
2.717,1.5150722528932916
2.716,1.4960733666044586
2.715,1.380623357943984
2.714,1.330520324880703
2.713,1.2612869545964027
2.712,1.1091199958756277
2.711,1.0400815746221208
2.71,1.6231456223031628
2.709,1.4438788831439007
2.708,1.4371383722059254
2.707,1.5726774140910809
2.706,1.6077558317073493
2.705,1.8082434690538545
2.704,1.8689930561423942
2.703,1.9856047765831306
2.702,2.1188510541143932
2.701,2.0957836256435654
2.7,2.141523347657793
2.699,2.1055936721145474
2.698,2.195603175724052
2.697,2.177604093336229
2.696,2.0554337937603187
2.695,1.9779730406300362
2.694,2.095667293285916
2.693,1.7193322330757048
2.692,1.7121944208115174
2.691,1.729553368584031
2.69,1.7956695624334307
2.689,1.759873676343692
2.688,1.8104221451293483
2.687,1.8942231903575109
2.686,1.9631561795625831
2.685,2.085653930469155
2.684,2.314576084472533
2.683,2.188076468312653
2.682,2.2106150273444367
2.681,2.293141956558601
2.68,2.2475725017652777
2.679,2.258494114733096
2.678,2.2886544632779935
2.677,2.450078081001227
2.676,2.4192844263541313
2.675,2.4653294049225196
2.674,2.4865057335598717
2.673,2.5629817118157283
2.672,2.55215261090647
2.671,2.500983476926949
2.67,2.528500876467438
2.669,2.5519585334133774
2.668,2.445372174706879
2.667,2.5355273043529354
2.666,2.5822986765888936
2.665,2.6452541314787306
2.664,2.5084439915822307
2.663,2.50943096069569
2.662,2.45381941831553
2.661,2.449461154149961
2.66,2.4245058214435975
2.659,2.4155923832394337
2.658,2.1849561082776985
2.657,2.207394023449107
2.656,2.2221232700927858
2.655,2.0385657531594528
2.654,1.994877914453696
2.653,1.8801655238876798
2.652,1.7371852136156085
2.651,1.6232648330799202
2.65,1.6528570781166747
2.649,1.3589576374479944
2.648,1.2907287389353688
2.647,1.2673760935275187
2.646,1.1400862263122715
2.645,1.2342411595060057
2.644,1.3923227346309273
2.643,1.6403888056018299
2.642,1.636386037278161
2.641,1.5650201529229986
2.64,1.3856291478638663
2.639,1.406393165797513
2.638,1.279825169426308
2.637,1.1021319824771452
2.636,1.4110042191561218
2.635,1.4272844394685174
2.634,1.587682569304096
2.633,1.6433581269786643
2.632,1.7216972648146922
2.631,1.5764161240649115
2.63,1.7199181316241576
2.629,1.7525627533102814
2.628,1.7337369398189382
2.627,1.7513262133373642
2.626,1.7755026867908346
2.625,1.809994240935592
2.624,1.7718184548918403
2.623,1.7298367037593576
2.622,1.7582104164086063
2.621,1.9381232358502938
2.62,1.9334233188392254
2.619,1.856002572548953
2.618,1.7909097065911828
2.617,1.6200400665045491
2.616,1.6329730328789034
2.615,1.8197973676896868
2.614,1.8096878526950952
2.613,1.8102525189841532
2.612,1.80989576586588
2.611,1.7740851747476503
2.61,1.6783718726602692
2.609,1.5291763911882115
2.608,1.5201052602858167
2.607,1.5148783159398918
2.606,1.401125057483489
2.605,1.3342097892434803
2.604,1.2999985171122477
2.603,1.3089527418075335
2.602,1.292136915922225
2.601,1.2740583399864651
2.6,1.5454902869782638
2.599,1.5218188795192757
2.598,1.558344337346129
2.597,1.6490129065194294
2.596,1.7007608578225768
2.595,1.694715626482725
2.594,1.747673973609884
2.593,1.8833615404530957
2.592,1.9012657992170339
2.591,2.0409388390793555
2.59,2.026811995252406
2.589,2.0862368860918905
2.588,2.0971199204188227
2.587,2.2991570227816696
2.586,2.2825171506388386
2.585,2.2955596947009065
2.584,2.3655236773454957
2.583,2.304026097076217
2.582,2.347758546388751
2.581,2.4572039409612443
2.58,2.362128261328266
2.579,2.372608312688966
2.578,2.4326809499912656
2.577,2.4646998732504066
2.576,2.5198251284279083
2.575,2.470051955908948
2.574,2.3741691875434747
2.573,2.253076163282201
2.572,2.076949667843422
2.571,2.0660590504079237
2.57,2.1021551752024874
2.569,2.0586547939980853
2.568,1.9117210217342553
2.567,2.0018018415531182
2.566,1.947744413957245
2.565,1.8281435229270377
2.564,1.7441414250899405
2.563,1.7457453210582212
2.562,1.7245514197929288
2.561,1.817260253630854
2.56,1.8585632147710651
2.559,1.8791340619268544
2.558,2.0182650629872003
2.557,1.9939037226745016
2.556,2.0771491169684073
2.555,2.135608916544033
2.554,2.2929688830901838
2.553,2.33387495449279
2.552,2.416976716811674
2.551,2.4320211303054546
2.55,2.3028179598894543
2.549,2.411261432415966
2.548,2.3903916803947327
2.547,2.397745547282335
2.546,2.254051450235968
2.545,2.0704665698305034
2.544,2.0699395568553656
2.543,2.1592384733438545
2.542,2.040813114834344
2.541,1.958874747780124
2.54,1.8809122707666937
2.539,1.6407422849820148
2.538,1.394063435177093
2.537,1.0562324001523278
2.536,0.9304005675694821
2.535,0.9676243370043675
2.534,0.9315779649751126
2.533,0.8232855293924545
2.532,0.6685416309149042
2.531,0.6682055206688688
2.53,0.7025326491052729
2.529,0.4578787097973383
2.528,0.5364924912714324
2.527,0.4063977171934965
2.526,0.4173517989182256
2.525,0.3705533967714722
2.524,0.6806527136678663
2.523,0.5573691487905107
2.522,0.3653602207929466
2.521,-0.13758404799196744
2.52,-0.20198474411760423
2.519,-0.09603342482903962
2.518,0.18879625212228768
2.517,0.38315186105821597
2.516,0.5431828749911882
2.515,0.604454817693244
2.514,0.5169065807716631
2.513,0.7339995019553474
2.512,0.7936368310856133
2.511,0.867906804839527
2.51,1.149263982563062
2.509,1.481990567874855
2.508,1.6971689864432455
2.507,1.970511905053986
2.506,2.159835669845932
2.505,2.2455268086205815
2.504,2.2826014526964777
2.503,2.320079349854548
2.502,2.1380046449448824
2.501,2.1499781655820915
2.5,2.0625554093899057
2.499,1.8233059329127208
2.498,1.7307784734174168
2.497,1.6060544512285126
2.496,1.4765258565988357
2.495,1.1680043657276546
2.494,1.0366861952993254
2.493,0.9433586991102016
2.492,0.8339004242737325
2.491,0.7685199864602638
2.49,0.717342930941944
2.489,0.6640256350098949
2.488,0.6506184717047386
2.487,0.7573783641653452
2.486,0.8839165261623984
2.485,0.8461659725007673
2.484,0.9363192366745782
2.483,0.9972436444158507
2.482,1.25495073064434
2.481,1.2276240666997347
2.48,1.221002013024557
2.479,1.263571193242585
2.478,1.6831673695163418
2.477,1.6240246500958662
2.476,1.593622958679073
2.475,1.505887503451007
2.474,1.7106611493445758
2.473,1.8573044875690714
2.472,1.784628922374179
2.471,1.7814405988550268
2.47,1.6984431260088422
2.469,1.7466802143126963
2.468,1.7670991368451225
2.467,1.561707308232458
2.466,1.6667381476681273
2.465,1.6334100265286404
2.464,1.6163771177640314
2.463,1.6154284587006618
2.462,1.5649989658825618
2.461,1.7582966254652987
2.46,1.7040798286559273
2.459,1.576704669583086
2.458,1.5089084305869405
2.457,1.3606003849928867
2.456,1.4024454285168717
2.455,1.395743356188616
2.454,1.2854732950590395
2.453,1.1614762466973778
2.452,1.0738993442724016
2.451,0.9617561818328758
2.45,0.9217788376173895
2.449,0.8025561234595024
2.448,0.9651783547577767
2.447,0.8672439060638915
2.446,0.8462487791854683
2.445,0.7984421097688568
2.444,0.8228173206193473
2.443,0.8006033267049981
2.442,0.8047893949055227
2.441,0.8119679274285261
2.44,0.8919063348251761
2.439,0.7468849025465057
2.438,0.690449204217847
2.437,0.6546160633538923
2.436,0.65149804159077
2.435,0.7160521506277523
2.434,0.8444300382452095
2.433,0.703807995847512
2.432,0.922091027544651
2.431,1.1649011968672576
2.43,1.3028724204816735
2.429,1.4163395514090462
2.428,1.841583250202844
2.427,1.9290246441028425
2.426,2.1441688978465385
2.425,2.485054294248102
2.424,2.490272854461999
2.423,2.436900012551135
2.422,2.529717157421445
2.421,2.5219019883615337
2.42,2.5069517325901316
2.419,2.346720996018541
2.418,2.204202319679406
2.417,2.253911033238442
2.416,2.586278952049511
2.415,2.221496691594128
2.414,2.338672221052648
2.413,2.3652364921021856
2.412,2.2731465667439457
2.411,2.259647480913085
2.41,2.12381440989411
2.409,2.0570270405121907
2.408,1.9265559900640365
2.407,1.742372471626468
2.406,1.592148147893228
2.405,1.537982327194459
2.404,1.759310398864263
2.403,1.7958573563930955
2.402,1.7823588786737752
2.401,1.7869346357149773
2.4,1.8385818995191743
2.399,1.7875164552978107
2.398,1.8556008287252401
2.397,1.981802547900827
2.396,2.0695079260522498
2.395,2.1150246028182935
2.394,2.1163951204045617
2.393,1.993099425759453
2.392,2.0609681208400676
2.391,1.9748764515267254
2.39,1.8587789646749795
2.389,1.7557793960678325
2.388,1.8123386594725195
2.387,1.6862413327734276
2.386,1.6032985169753793
2.385,1.6602762950139482
2.384,1.6904571209352615
2.383,1.656207410355467
2.382,1.7739215585227044
2.381,1.738170621910815
2.38,1.841337411507383
2.379,1.7189881996582557
2.378,1.599383945206237
2.377,1.488695434107257
2.376,1.256419794582496
2.375,1.0464724650756507
2.374,1.1036721586331044
2.373,0.9267526024136284
2.372,0.7752212372015448
2.371,0.9951454654972395
2.37,1.1109963303527388
2.369,0.9359945313512832
2.368,0.9638756870135515
2.367,0.9190569476327517
2.366,0.8926752581241215
2.365,0.7732003610425059
2.364,0.5481201815925173
2.363,0.6548915565160849
2.362,0.7105366056001912
2.361,0.5782376343636051
2.36,0.6089764263257897
2.359,0.6679117374936924
2.358,0.5967069957746384
2.357,0.9496750549942214
2.356,0.947747944214256
2.355,1.2446689726170055
2.354,1.3360889382659027
2.353,1.513583301064256
2.352,1.5731063068620244
2.351,1.8117179755495902
2.35,1.8900330895936013
2.349,2.0228157650281138
2.348,1.8759195994723508
2.347,1.9743935950624798
2.346,2.006507624858622
2.345,1.8842197954750541
2.344,1.685171025139679
2.343,1.965615896901173
2.342,1.9654915570979843
2.341,2.0907931623436977
2.34,1.8411148948021208
2.339,1.7968824492580182
2.338,1.8244756604335064
2.337,1.6715079550395198
2.336,1.7150647813459188
2.335,1.5389056981575213
2.334,1.3369431925022834
2.333,1.53699692545657
2.332,1.2294780612903802
2.331,1.1741513747916388
2.33,0.9185524306458787
2.329,0.9300090427053547
2.328,0.9849352814090601
2.327,1.095609393894587
2.326,1.2421707529613752
2.325,1.5606191132991092
2.324,1.6330838899422786
2.323,1.7954792904667092
2.322,1.4852030192458325
2.321,1.5637561189101554
2.32,1.5612373617510824
2.319,1.2615985399212573
2.318,1.3123394313937697
2.317,1.3349488373635747
2.316,1.1978387532667285
2.315,1.04857951104739
2.314,0.9433684491531168
2.313,1.3127840239800055
2.312,1.258481330044429
2.311,1.3458604850236593
2.31,1.5521215233998977
2.309,1.6045331912674934
2.308,1.546643900264393
2.307,1.5240076752844762
2.306,1.5216413929065962
2.305,1.6394193091999862
2.304,1.689289244205121
2.303,1.7380894838199505
2.302,1.7558205101531645
2.301,1.7875399571768567
2.3,1.7733517283621008
2.299,1.7647762900189974
2.298,1.7683147231926974
2.297,1.839820979065847
2.296,1.7855715976527056
2.295,1.7522739880860518
2.294,1.7297769659175155
2.293,1.7603715260198767
2.292,1.787694039030157
2.291,1.6912393386962445
2.29,1.2828903091587962
2.289,1.539091648836484
2.288,1.5572732700559873
2.287,1.3600523032490193
2.286,1.2847410763068505
2.285,1.2591529957038101
2.284,1.2875315223869104
2.283,1.2903421918865676
2.282,1.3130950595257984
2.281,1.3188921127909048
2.28,1.2404682021376576
2.279,1.0448127131750387
2.278,1.2118601953360004
2.277,1.298851370806788
2.276,1.3982289842292686
2.275,1.519370452015142
2.274,1.6243840360772555
2.273,1.5453825984687493
2.272,1.614685034599431
2.271,1.7145175186147226
2.27,1.8069411953824517
2.269,1.7607358662070338
2.268,1.7661902502601832
2.267,1.914240618108948
2.266,1.8466089581406593
2.265,1.7096565134051707
2.264,1.6279401848598976
2.263,1.6175526961828304
2.262,1.5644017429321198
2.261,1.44986039819884
2.26,1.2737677324572065
2.259,1.1009173121960953
2.258,1.0687084343415727
2.257,1.0525603588570505
2.256,0.9736922347349403
2.255,0.9086069219356586
2.254,0.8598451722733496
2.253,0.7780476721831612
2.252,0.780013317069716
2.251,0.6098505397026381
2.25,0.6630766103050347
2.249,0.5985807663936995
2.248,0.5737393344678535
2.247,0.6662076646564355
2.246,0.610408637284455
2.245,0.5187916895508478
2.244,0.5786351949103115
2.243,0.723705756697023
2.242,0.7821161756619315
2.241,0.7686194546906129
2.24,0.9067706480376287
2.239,0.890736725196514
2.238,1.029192164040712
2.237,1.2398517440206913
2.236,1.3564185226980952
2.235,1.4775613324310042
2.234,1.5522929550427378
2.233,1.676434807368144
2.232,1.6685743402922504
2.231,1.697333694528647
2.23,1.668511704853817
2.229,1.6558710746472505
2.228,1.873867501048357
2.227,1.6209430144300412
2.226,1.509026587776467
2.225,1.410036301552005
2.224,1.3310765191046292
2.223,1.3245763456647988
2.222,1.3177674387460403
2.221,1.55796243440354
2.22,1.3935052673490853
2.219,1.229107842290671
2.218,1.4621037487741964
2.217,1.5327312852507726
2.216,1.1105342270189984
2.215,1.1150255501691617
2.214,1.3424039677693496
2.213,1.336052295053456
2.212,1.3292744310645364
2.211,1.3091713343258744
2.21,1.2190510026071535
2.209,1.4096190123000796
2.208,1.436160044104802
2.207,1.2716223848932966
2.206,1.380788722740525
2.205,1.3200934712127335
2.204,1.2543842566708558
2.203,1.134942831602336
2.202,1.1190223360108256
2.201,1.1707386958362362
2.2,1.0070254936095169
2.199,0.8717236689821617
2.198,0.6955416826133622
2.197,0.8281787494284777
2.196,0.8441507860362023
2.195,1.1295599160690715
2.194,1.2590163251806823
2.193,1.3080313612068417
2.192,1.2335243771969508
2.191,1.108988272079516
2.19,1.17371215683832
2.189,1.1746496808599411
2.188,1.2293326729133072
2.187,1.2237114043589938
2.186,1.2338716942365007
2.185,1.2249023086826072
2.184,1.2080183699775715
2.183,1.2532279105543718
2.182,1.4226228698499905
2.181,1.1395631594046303
2.18,1.0611060161283397
2.179,1.2252006843210934
2.178,1.2819591696090487
2.177,1.25578774916211
2.176,1.135905500756565
2.175,1.0463220982627432
2.174,0.9714362050325457
2.173,0.8825650002948427
2.172,0.7896828966493018
2.171,0.7156295669357553
2.17,0.6269080704555738
2.169,0.6196479510168644
2.168,0.4647012487379477
2.167,0.3971358981645103
2.166,0.2607526458874175
2.165,0.1390261516716457
2.164,0.12308316069272776
2.163,0.003327703014142702
2.162,-0.019933682821523607
2.161,-0.05712185382085923
2.16,-0.18971455255406508
2.159,-0.16458274970406375
2.158,0.0706393481646291
2.157,-0.182358458662952
2.156,-0.16090330215076798
2.155,-0.5103626710557242
2.154,-0.4600455478383471
2.153,-0.33852147642355046
2.152,-0.2520342385184322
2.151,0.02841704076069535
2.15,0.12093831870683694
2.149,0.25850094140267377
2.148,0.245768762880799
2.147,0.2481363440720805
2.146,0.38875170595553077
2.145,0.4871534590616343
2.144,0.8315902538216663
2.143,1.0932154391157478
2.142,1.315131517222151
2.141,1.5760774259744033
2.14,1.839531923670594
2.139,2.0160974729019125
2.138,2.052118298321232
2.137,1.9636709980793179
2.136,1.8686701129731316
2.135,1.9793565005218188
2.134,2.044374877115034
2.133,2.0017659884896313
2.132,1.995788865126606
2.131,1.9459993308030648
2.13,1.8489152111115126
2.129,1.6448022703085408
2.128,1.4879510473813868
2.127,1.3065656601679427
2.126,1.1690210960544887
2.125,1.222610965421393
2.124,1.2759831985042924
2.123,1.2760310562322705
2.122,1.1756995938703718
2.121,1.0567414510639952
2.12,0.9118848530941159
2.119,0.8543311411284955
2.118,0.8203968821530847
2.117,0.7676471045891855
2.116,0.7596687599163316
2.115,0.9207375344408258
2.114,0.9262570977269197
2.113,0.8950456310057464
2.112,0.9233315087438758
2.111,0.7457452549398342
2.11,0.7430886716480122
2.109,0.6149335952826024
2.108,0.5076177691535455
2.107,0.41521190891934145
2.106,0.5351147995310921
2.105,0.48324939585622306
2.104,0.4642909010682088
2.103,0.44932985888143323
2.102,0.41344457788491473
2.101,0.4648464136982985
2.1,0.41569772145505224
2.099,0.4785652105948558
2.098,0.37688714424277714
2.097,0.3591078085336287
2.096,0.4628217886629169
2.095,0.5322293208292522
2.094,0.5380552502288259
2.093,0.4754631734756072
2.092,0.4851706083606774
2.091,0.4203926280445954
2.09,0.19279539203032406
2.089,0.24015666769178215
2.088,0.1848553142539383
2.087,-0.021644593740608824
2.086,-0.18791139770516194
2.085,-0.26689773867456945
2.084,-0.31001559261395256
2.083,-0.3693646644338273
2.082,-0.43664293922940806
2.081,-0.41352403003573557
2.08,-0.4666037313908603
2.079,-0.5605164617965094
2.078,-0.4558175081728733
2.077,-0.7307820991084581
2.076,-0.7045901223489947
2.075,-0.9562196255011923
2.074,-0.7646548702769634
2.073,-1.0420700637910143
2.072,-1.0002195310906867
2.071,-0.8342875536387602
2.07,-0.8528497573042749
2.069,-0.8676378027381606
2.068,-0.6365207030086223
2.067,-0.687580676298893
2.066,-0.3576197851213163
2.065,-0.06549489526287211
2.064,0.16773798459120803
2.063,0.37899471119653455
2.062,0.38744719323693755
2.061,0.43640176168994543
2.06,0.6237262921987548
2.059,0.7205084289655693
2.058,0.7741705329115333
2.057,0.825944275270348
2.056,0.9224192515310474
2.055,0.9736641233438544
2.054,1.0755599408920453
2.053,1.113529979434978
2.052,1.134816904650224
2.051,1.0774379623724928
2.05,1.2046874923178856
2.049,1.1991158469877428
2.048,1.1632648321197776
2.047,1.109217922665243
2.046,1.010212407994867
2.045,0.9856793907418243
2.044,0.9577847046292309
2.043,0.89040962288214
2.042,1.1584379103558968
2.041,1.0253832510840837
2.04,1.1462642655226483
2.039,1.206022157455574
2.038,1.1479954715439842
2.037,1.1626330513345757
2.036,1.1806596035631842
2.035,1.0638515678183178
2.034,1.1446477018205536
2.033,1.2217158663820404
2.032,1.045828302343681
2.031,1.1383254950461716
2.03,1.1816157402120786
2.029,1.3234441367186747
2.028,1.4747517642024486
2.027,1.6067883594324646
2.026,1.5202041997821725
2.025,1.617000061726662
2.024,1.637303857714844
2.023,1.5958035100792949
2.022,1.4501143496223106
2.021,1.497293579533829
2.02,1.645074934185191
2.019,1.5006970144749985
2.018,1.3334476379973015
2.017,1.48459934389001
2.016,1.3397975128980335
2.015,1.30910132093543
2.014,1.1527678749197967
2.013,1.2660602590350145
2.012,1.2152872245317008
2.011,1.1849155066669756
2.01,1.0402709412321107
2.009,0.8610449020840736
2.008,0.8482853900550283
2.007,0.8434193239232248
2.006,0.8274668642590878
2.005,0.8320177033805174
2.004,0.9640086972438712
2.003,1.0555746753766424
2.002,0.9999464972100268
2.001,1.0359251167173051
2.0,1.0198625098759464
1.999,1.042985949220752
1.998,1.2505211496988617
1.997,1.1450777030941768
1.996,1.017944205033817
1.995,1.044995111250576
1.994,1.3010093988190468
1.993,1.2542287065564763
1.992,1.4181293710373755
1.991,1.512478254063434
1.99,1.3325398628130656
1.989,1.4171204620979068
1.988,1.4356036243195527
1.987,1.3813436835674964
1.986,1.3300562388374877
1.985,1.3935720894760082
1.984,1.4265909566106227
1.983,1.5606127124240476
1.982,1.5245593228017185
1.981,1.4777029663952874
1.98,1.431016767126403
1.979,1.4030288729784564
1.978,1.4117698899962932
1.977,1.4495799935005362
1.976,1.429514171230738
1.975,1.3946423047898142
1.974,1.2906444345024606
1.973,1.1555357666903825
1.972,1.0823142684404339
1.971,0.929981019338988
1.97,0.8302089392102556
1.969,0.7903114764027266
1.968,0.8284986535871725
1.967,0.8723132705938708
1.966,0.8386491863760606
1.965,0.9416873568355673
1.964,0.9798803581502099
1.963,1.0082310525541056
1.962,0.904112792906192
1.961,0.700091062534108
1.96,0.4661847926863494
1.959,0.3256833312890558
1.958,0.2289992758865688
1.957,0.1125323800339918
1.956,0.3153125537303949
1.955,0.35481116967264287
1.954,0.2807495369753155
1.953,0.20790728290211594
1.952,0.0523599824590761
1.951,-0.02364506906874053
1.95,-0.035545753636616
1.949,0.1739994826715091
1.948,0.24035317875674975
1.947,0.23829696671177356
1.946,0.3851960917000676
1.945,0.5260382648102557
1.944,0.6647616736806962
1.943,0.8342670914088507
1.942,0.9351178059466358
1.941,0.9717301335688063
1.94,1.3837373829123978
1.939,1.3754620788421392
1.938,1.373070352518786
1.937,1.2996282169799758
1.936,1.337856689774656
1.935,1.5573576013210404
1.934,1.681094184399794
1.933,1.5586357673851157
1.932,1.7105445571933715
1.931,1.6601042593132842
1.93,1.521668567825163
1.929,1.4660052042963894
1.928,1.548904681201647
1.927,1.5413121838142536
1.926,1.5340947516147212
1.925,1.565516616824463
1.924,1.6554222949151067
1.923,1.5954103167677653
1.922,1.4264266586537766
1.921,1.3954493108764598
1.92,1.3272511084350884
1.919,1.3130002845336743
1.918,1.3040955017253708
1.917,1.1765219258639699
1.916,1.050948296523098
1.915,1.005882997456649
1.914,0.9475596536589107
1.913,1.1236952381050056
1.912,1.1528412697074855
1.911,1.1846342098827343
1.91,1.2188606027857756
1.909,0.9295684405032222
1.908,0.8967035069058005
1.907,0.8016704002611793
1.906,0.6401209012758893
1.905,0.5835762097389459
1.904,0.6493203788594021
1.903,0.5808292507419531
1.902,0.47940744138298363
1.901,0.599474300468911
1.9,0.6085719178295851
1.899,0.7477202080827118
1.898,0.3283693472026862
1.897,0.5409923881551536
1.896,0.7372886210689152
1.895,0.6718020070243977
1.894,0.8020169584277742
1.893,0.6434074600909272
1.892,0.6845709102233397
1.891,0.7497453114777034
1.89,0.8603847584999221
1.889,0.8697234597896556
1.888,0.8479198389004984
1.887,0.9635841266095181
1.886,0.8367299061707902
1.885,0.8545772089929153
1.884,0.6917196114719737
1.883,0.8565984163318713
1.882,0.7994029303794354
1.881,0.8566247434942248
1.88,0.8491842329789334
1.879,0.9685212909506916
1.878,0.9414582025824809
1.877,0.7991959245595286
1.876,0.9937456701602282
1.875,0.9538218639396412
1.874,1.2571113021193714
1.873,0.8061743224276492
1.872,0.6731927869375098
1.871,0.5130432402700454
1.87,0.5712872171857698
1.869,0.5011394837265558
1.868,0.4178036063978406
1.867,0.2715258352343888
1.866,0.1872957966551836
1.865,0.11850942858852012
1.864,0.058213987179027656
1.863,-0.18258425073459145
1.862,-0.24080652614462916
1.861,-0.2971106864672624
1.86,-0.06499323024134367
1.859,-0.014427597084604848
1.858,-0.07530901200841852
1.857,0.02447647311456857
1.856,0.17351197215422562
1.855,0.41115951967010894
1.854,0.3707206617113008
1.853,0.45050345035223743
1.852,0.5851022993780728
1.851,0.7749995125386181
1.85,0.7695075955921056
1.849,1.0750108436084154
1.848,1.131453406019259
1.847,1.3352608817491634
1.846,1.4708226665299537
1.845,1.4454648315991254
1.844,1.496671378627446
1.843,1.2239036752146715
1.842,0.9609410982945576
1.841,0.8817668632595164
1.84,0.8921467797150305
1.839,0.9368241099064474
1.838,0.7592948786581941
1.837,0.5881181012656905
1.836,0.7032498418188778
1.835,0.8420613402389571
1.834,0.797628941816128
1.833,0.7544974087476398
1.832,1.1756817715482415
1.831,1.139507545683864
1.83,1.22359678186882
1.829,0.9048700168727967
1.828,1.1450156192068979
1.827,1.069914480825369
1.826,0.8859962379933066
1.825,0.8419861159060126
1.824,0.7603867535395042
1.823,0.6852620175785881
1.822,0.6143094414699092
1.821,0.2553093331681403
1.82,0.117516960698833
1.819,-0.060978311091585385
1.818,-0.2730961826100372
1.817,-0.10348139906183842
1.816,0.15986131031605427
1.815,0.31062253250249355
1.814,0.38969086516329327
1.813,0.4174642696060468
1.812,0.7212676977583984
1.811,0.635054461293409
1.81,0.7599274578999127
1.809,0.5863502421683583
1.808,0.5362266981838011
1.807,0.4839064684569171
1.806,0.4849822712208429
1.805,0.4178339866963974
1.804,0.27873027914532955
1.803,0.4043352867560776
1.802,0.23293631907482973
1.801,0.0876184154440795
1.8,-0.12797340002974864
1.799,-0.41962455829170625
1.798,-0.5117548656777656
1.797,-0.4986496313351307
1.796,-0.30539499871754555
1.795,-0.38111455612330875
1.794,-0.5979080363862281
1.793,-0.6036545697955314
1.792,-0.6424995986205659
1.791,-0.3650527423400783
1.79,-0.5088534654927581
1.789,-0.46087461223671855
1.788,-0.22938220718243332
1.787,0.0797789649229117
1.786,0.2650518714345848
1.785,0.410278996449534
1.784,0.5958018766943501
1.783,0.6918510893865709
1.782,0.7734916904142253
1.781,0.9690559550432075
1.78,1.1619408061239516
1.779,1.3941555450059304
1.778,1.4968645361395276
1.777,1.4440854497090299
1.776,1.4605150593234588
1.775,1.4153352452955088
1.774,1.3916399931765022
1.773,1.3387553989906915
1.772,1.0470839586478988
1.771,0.9851426930295514
1.77,0.7871678755824258
1.769,0.7725348109775659
1.768,0.7039730946266421
1.767,0.628606889610692
1.766,0.525121071030513
1.765,0.3641677406066395
1.764,0.1305591246480948
1.763,-0.14527362105678182
1.762,-0.3858894387716209
1.761,-0.28023764384706706
1.76,-0.1140362558640915
1.759,-0.13570380782949917
1.758,-0.14886665015493145
1.757,-0.2089623231172952
1.756,-0.15600883052306283
1.755,-0.4802467246082885
1.754,-0.2644375341536549
1.753,-0.11333236609162792
1.752,-0.26720864367030783
1.751,-0.432466616045163
1.75,-0.40440849309601734
1.749,-0.5607787881245564
1.748,-0.701788694578011
1.747,-0.6011644725969632
1.746,-0.5290375258965035
1.745,-0.47196053554234113
1.744,-0.3095233962586198
1.743,-0.21654221600439447
1.742,0.026465750043743526
1.741,0.6409015025003879
1.74,0.8447847278987533
1.739,0.9642684621093757
1.738,0.957832362633751
1.737,0.6983406775231821
1.736,0.34747951129803334
1.735,0.16509516491167867
1.734,-0.0017839049279117225
1.733,-0.02010029626479696
1.732,-0.0296160359931027
1.731,-0.1495807403191111
1.73,-0.20995296994340265
1.729,-0.07755601040152912
1.728,-0.010630702656820278
1.727,0.062300557140533834
1.726,0.11343989765504986
1.725,0.18156894009457444
1.724,0.15775761382784265
1.723,0.08343274113072588
1.722,0.16249736585399197
1.721,0.24297806481056203
1.72,0.3945064326585156
1.719,0.5496685964341214
1.718,0.49652342717044295
1.717,0.46217937567303446
1.716,0.27966285666876406
1.715,0.2536024769026927
1.714,0.028458669993197426
1.713,-0.06961237193704799
1.712,-0.19196118450564942
1.711,-0.29393433064768115
1.71,-0.3924363840318376
1.709,-0.2986377404627464
1.708,-0.2647132328695931
1.707,-0.21707467828642893
1.706,-0.30096048353673244
1.705,-0.42475232639364463
1.704,-0.47583426507866333
1.703,-0.5536650055508928
1.702,-0.38389990889220044
1.701,-0.3661231114752798
1.7,-0.3445007016556367
1.699,-0.28551247081683967
1.698,-0.18563153493314358
1.697,-0.04336427671384812
1.696,0.13293946618312483
1.695,0.24707110926411682
1.694,0.5155418207403878
1.693,0.5913332459227967
1.692,0.6042006829747633
1.691,0.5498334893979536
1.69,0.4052060380030265
1.689,0.22703585904385917
1.688,0.14197637576974692
1.687,0.14705940599042927
1.686,0.023945702895040437
1.685,-0.0717799606748921
1.684,0.11777542528982277
1.683,0.030468504301931883
1.682,-0.18450851901514448
1.681,-0.019749626118402676
1.68,-0.025837038752836116
1.679,-0.09802016228303681
1.678,-0.14827212633668999
